,gameid,league,year,split,patch,participantid,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,result,cspm,monsterkills,earned gpm,kills,deaths,assists,vspm,teamkills,teamdeaths
91,9694-9694_game_2,LPL,2023,Spring,13.01,2,Leyan,oe:player:84e02b3ad83040a2b876001dd6c5192,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Sejuani,Maokai,Lucian,Syndra,Heimerdinger,Ashe,1,5.958,177,190.5562,2,2,8,1.9036,14,11
92,9694-9694_game_2,LPL,2023,Spring,13.01,3,Strive,oe:player:c9ffd654469092c2189fce269f5a348,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Ryze,Maokai,Lucian,Syndra,Heimerdinger,Ashe,1,8.9493,20,264.2274,5,3,6,1.2361,14,11
93,9694-9694_game_2,LPL,2023,Spring,13.01,4,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Zeri,Maokai,Lucian,Syndra,Heimerdinger,Ashe,1,9.5179,38,282.843,3,3,4,1.6316,14,11
94,9694-9694_game_2,LPL,2023,Spring,13.01,5,Southwind,oe:player:4bcd2c8131dbc883e8c475ca0e1c0ab,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Lulu,Maokai,Lucian,Syndra,Heimerdinger,Ashe,1,0.4697,0,91.026,0,1,11,3.1397,14,11
95,9694-9694_game_2,LPL,2023,Spring,13.01,6,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Aatrox,Kalista,Yuumi,K'Sante,Draven,Nilah,0,8.4054,32,252.1879,2,5,2,0.9642,11,14
96,9694-9694_game_2,LPL,2023,Spring,13.01,7,Meteor,oe:player:26cf32679ec486e40032e24fa39d15c,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Nidalee,Kalista,Yuumi,K'Sante,Draven,Nilah,0,6.2052,207,227.7379,3,1,6,3.288,11,14
97,9694-9694_game_2,LPL,2023,Spring,13.01,8,haichao,oe:player:f886838ee1808c2f217208267a829ce,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Renekton,Kalista,Yuumi,K'Sante,Draven,Nilah,0,7.8368,4,242.7689,3,2,5,1.2361,11,14
98,9694-9694_game_2,LPL,2023,Spring,13.01,9,Lpc,oe:player:2ebebeb69899b72e04b5c14d569b33e,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Varus,Kalista,Yuumi,K'Sante,Draven,Nilah,0,7.6638,0,211.2237,2,3,2,0.9147,11,14
99,9694-9694_game_2,LPL,2023,Spring,13.01,10,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Karma,Kalista,Yuumi,K'Sante,Draven,Nilah,0,0.7417,0,104.1286,1,3,7,2.9666,11,14
100,9694-9694_game_3,LPL,2023,Spring,13.01,1,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Fiora,Kalista,Draven,Yuumi,Sejuani,Wukong,0,7.3649,4,209.0541,0,3,0,0.7432,3,14
101,9694-9694_game_3,LPL,2023,Spring,13.01,2,Meteor,oe:player:26cf32679ec486e40032e24fa39d15c,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Zac,Kalista,Draven,Yuumi,Sejuani,Wukong,0,5.0676,120,150.1689,0,5,0,1.8581,3,14
102,9694-9694_game_3,LPL,2023,Spring,13.01,3,haichao,oe:player:f886838ee1808c2f217208267a829ce,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Ryze,Kalista,Draven,Yuumi,Sejuani,Wukong,0,9.8986,4,243.3446,0,2,1,0.8108,3,14
103,9694-9694_game_3,LPL,2023,Spring,13.01,4,Lpc,oe:player:2ebebeb69899b72e04b5c14d569b33e,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Zeri,Kalista,Draven,Yuumi,Sejuani,Wukong,0,8.7162,10,254.527,2,3,0,1.2838,3,14
104,9694-9694_game_3,LPL,2023,Spring,13.01,5,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Heimerdinger,Kalista,Draven,Yuumi,Sejuani,Wukong,0,1.4189,0,106.6892,1,1,1,3.1757,3,14
105,9694-9694_game_3,LPL,2023,Spring,13.01,6,Cube,oe:player:b6603b64c5cabad210826735469838b,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Jax,Maokai,Lucian,K'Sante,Skarner,Nocturne,1,9.2905,24,355.7432,6,0,4,0.777,14,3
106,9694-9694_game_3,LPL,2023,Spring,13.01,7,Leyan,oe:player:84e02b3ad83040a2b876001dd6c5192,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Vi,Maokai,Lucian,K'Sante,Skarner,Nocturne,1,6.0473,151,247.2635,1,1,7,1.8919,14,3
107,9694-9694_game_3,LPL,2023,Spring,13.01,8,Strive,oe:player:c9ffd654469092c2189fce269f5a348,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Syndra,Maokai,Lucian,K'Sante,Skarner,Nocturne,1,9.1216,16,322.8041,5,2,4,1.5878,14,3
108,9694-9694_game_3,LPL,2023,Spring,13.01,9,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Varus,Maokai,Lucian,K'Sante,Skarner,Nocturne,1,9.7297,8,315.0676,2,0,6,0.9459,14,3
109,9694-9694_game_3,LPL,2023,Spring,13.01,10,Southwind,oe:player:4bcd2c8131dbc883e8c475ca0e1c0ab,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Karma,Maokai,Lucian,K'Sante,Skarner,Nocturne,1,0.5405,0,131.1486,0,0,10,2.9392,14,3
110,9695-9695_game_1,LPL,2023,Spring,13.01,1,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Renekton,Akali,Samira,K'Sante,Ahri,Syndra,1,9.6587,24,317.6451,4,2,8,1.1945,18,2
111,9695-9695_game_1,LPL,2023,Spring,13.01,2,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Graves,Akali,Samira,K'Sante,Ahri,Syndra,1,6.587,140,266.1775,3,0,7,4.0273,18,2
112,9695-9695_game_1,LPL,2023,Spring,13.01,3,Tangyuan,oe:player:3c93fcbfb525315f6412904e5b9abbd,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Galio,Akali,Samira,K'Sante,Ahri,Syndra,1,6.9966,4,209.4198,2,0,10,1.3311,18,2
113,9695-9695_game_1,LPL,2023,Spring,13.01,4,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Zeri,Akali,Samira,K'Sante,Ahri,Syndra,1,11.2628,8,389.6587,9,0,4,0.9898,18,2
114,9695-9695_game_1,LPL,2023,Spring,13.01,5,Bunny,oe:player:39c5e84d7380e098bdce5e08cd28b7d,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Yuumi,Akali,Samira,K'Sante,Ahri,Syndra,1,0.3754,0,108.6007,0,0,13,2.1502,18,2
115,9695-9695_game_1,LPL,2023,Spring,13.01,6,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Aatrox,Fiora,Varus,Ryze,Sylas,Maokai,0,7.5085,16,208.5324,2,5,0,0.6826,2,18
116,9695-9695_game_1,LPL,2023,Spring,13.01,7,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Vi,Fiora,Varus,Ryze,Sylas,Maokai,0,5.1536,132,125.7679,0,4,2,1.2628,2,18
117,9695-9695_game_1,LPL,2023,Spring,13.01,8,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Viktor,Fiora,Varus,Ryze,Sylas,Maokai,0,9.0102,16,219.1809,0,4,2,1.1604,2,18
118,9695-9695_game_1,LPL,2023,Spring,13.01,9,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lucian,Fiora,Varus,Ryze,Sylas,Maokai,0,10.3413,8,259.0102,0,2,2,1.7065,2,18
119,9695-9695_game_1,LPL,2023,Spring,13.01,10,Jerry,oe:player:ca8339af379497a71355ba65d65b786,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Nami,Fiora,Varus,Ryze,Sylas,Maokai,0,0.4096,0,63.1399,0,3,2,2.4573,2,18
120,9696-9696_game_1,LPL,2023,Spring,13.01,1,Hery,oe:player:407b2b8fcb2fd977fc766d5df3f4dff,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,K'Sante,Akali,Sejuani,Renekton,Fiora,Jax,0,8.7453,8,227.827,0,3,1,0.6727,4,13
121,9696-9696_game_1,LPL,2023,Spring,13.01,2,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Wukong,Akali,Sejuani,Renekton,Fiora,Jax,0,5.1575,141,190.7955,3,1,1,1.5376,4,13
122,9696-9696_game_1,LPL,2023,Spring,13.01,3,Qing,oe:player:a03108f3d1ff62138464d28409291c0,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Syndra,Akali,Sejuani,Renekton,Fiora,Jax,0,8.2007,4,213.8281,1,3,1,1.1212,4,13
123,9696-9696_game_1,LPL,2023,Spring,13.01,4,Doggo,oe:player:95082306f78780da5686f118c993366,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Lucian,Akali,Sejuani,Renekton,Fiora,Jax,0,9.7384,21,243.6839,0,3,1,1.1532,4,13
124,9696-9696_game_1,LPL,2023,Spring,13.01,5,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Nami,Akali,Sejuani,Renekton,Fiora,Jax,0,0.3203,0,69.2579,0,3,2,2.6909,4,13
125,9696-9696_game_1,LPL,2023,Spring,13.01,6,Invincible,oe:player:284a8e6b9dbbc68d6bfc8e1e87d42a4,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Gwen,Kindred,Azir,Maokai,Poppy,Jayce,1,9.0977,37,290.6781,1,1,4,1.2493,13,4
126,9696-9696_game_1,LPL,2023,Spring,13.01,7,XLB,oe:player:89216834aae8b891cbd6dbad9087f65,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Vi,Kindred,Azir,Maokai,Poppy,Jayce,1,4.6129,123,164.3673,0,0,7,1.9221,13,4
127,9696-9696_game_1,LPL,2023,Spring,13.01,8,Dream,oe:player:f19c6710765da99fcc0d9ee3175d5ef,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Ryze,Kindred,Azir,Maokai,Poppy,Jayce,1,9.354,20,257.6188,2,1,3,1.0571,13,4
128,9696-9696_game_1,LPL,2023,Spring,13.01,9,Photic,oe:player:1c42d9266c8b391c7870b7a39f25a12,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Zeri,Kindred,Azir,Maokai,Poppy,Jayce,1,11.5323,27,407.7309,9,2,3,1.7619,13,4
129,9696-9696_game_1,LPL,2023,Spring,13.01,10,Zhuo,oe:player:e78da55d6db43d982f841204a8e51ac,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Yuumi,Kindred,Azir,Maokai,Poppy,Jayce,1,0.1922,0,128.5852,1,0,12,2.6268,13,4
130,9695-9695_game_2,LPL,2023,Spring,13.01,1,Breathe,oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Camille,Akali,Samira,K'Sante,Jax,Vi,1,8.8676,24,328.8357,3,2,3,1.244,15,17
131,9695-9695_game_2,LPL,2023,Spring,13.01,2,Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Viego,Akali,Samira,K'Sante,Jax,Vi,1,5.614,138,243.3493,5,4,5,2.0734,15,17
132,9695-9695_game_2,LPL,2023,Spring,13.01,3,Tangyuan,oe:player:3c93fcbfb525315f6412904e5b9abbd,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Lissandra,Akali,Samira,K'Sante,Jax,Vi,1,7.1451,4,207.0494,2,4,7,1.1802,15,17
133,9695-9695_game_2,LPL,2023,Spring,13.01,4,GALA,oe:player:867e8957fae1cb59f0808dbcc3aada2,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Zeri,Akali,Samira,K'Sante,Jax,Vi,1,9.8565,27,280.2552,4,3,4,0.9569,15,17
134,9695-9695_game_2,LPL,2023,Spring,13.01,5,Bunny,oe:player:39c5e84d7380e098bdce5e08cd28b7d,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Yuumi,Akali,Samira,K'Sante,Jax,Vi,1,0.3509,0,94.2265,1,4,8,1.9777,15,17
135,9695-9695_game_2,LPL,2023,Spring,13.01,6,shanji,oe:player:708bbc09836488d812e6775a07d785f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Gwen,Fiora,Varus,Renekton,Galio,Graves,0,7.9107,19,266.0925,3,4,7,0.8931,17,15
136,9695-9695_game_2,LPL,2023,Spring,13.01,7,Aki,oe:player:3faae62fb907ad7cbcf2167beb8b2c7,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Wukong,Fiora,Varus,Renekton,Galio,Graves,0,4.9442,126,273.7161,5,3,9,1.4035,17,15
137,9695-9695_game_2,LPL,2023,Spring,13.01,8,Creme,oe:player:6e7908512cb309a43388bb464a312a2,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Ryze,Fiora,Varus,Renekton,Galio,Graves,0,9.7608,12,291.9617,3,2,5,1.244,17,15
138,9695-9695_game_2,LPL,2023,Spring,13.01,9,Able,oe:player:3205348b11b8cf2b6663318b143928f,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Lucian,Fiora,Varus,Renekton,Galio,Graves,0,8.8995,16,330.3987,5,3,8,1.8501,17,15
139,9695-9695_game_2,LPL,2023,Spring,13.01,10,Jerry,oe:player:ca8339af379497a71355ba65d65b786,Oh My God,oe:team:f4c4528c6981e104a11ea7548630c23,Nami,Fiora,Varus,Renekton,Galio,Graves,0,0.1595,0,121.4354,1,3,14,2.5199,17,15
140,9696-9696_game_2,LPL,2023,Spring,13.01,1,Hery,oe:player:407b2b8fcb2fd977fc766d5df3f4dff,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,K'Sante,Akali,Sejuani,Renekton,Gwen,Fiora,0,6.9667,0,202.9333,1,6,2,1.2,5,21
141,9696-9696_game_2,LPL,2023,Spring,13.01,2,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Wukong,Akali,Sejuani,Renekton,Gwen,Fiora,0,5.1667,140,156.9,0,5,3,1.5333,5,21
142,9696-9696_game_2,LPL,2023,Spring,13.01,3,Qing,oe:player:a03108f3d1ff62138464d28409291c0,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Syndra,Akali,Sejuani,Renekton,Gwen,Fiora,0,8.6333,2,260.4667,2,3,2,1.1,5,21
143,9696-9696_game_2,LPL,2023,Spring,13.01,4,Doggo,oe:player:95082306f78780da5686f118c993366,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Lucian,Akali,Sejuani,Renekton,Gwen,Fiora,0,8.5333,16,231.3,1,3,1,0.8333,5,21
144,9696-9696_game_2,LPL,2023,Spring,13.01,5,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Nami,Akali,Sejuani,Renekton,Gwen,Fiora,0,0.3333,0,79.2,1,4,3,1.8667,5,21
145,9696-9696_game_2,LPL,2023,Spring,13.01,6,Invincible,oe:player:284a8e6b9dbbc68d6bfc8e1e87d42a4,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Gangplank,Kindred,Azir,Maokai,Poppy,Jayce,1,9.5,32,408.0667,4,1,9,1.1,21,5
146,9696-9696_game_2,LPL,2023,Spring,13.01,7,XLB,oe:player:89216834aae8b891cbd6dbad9087f65,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Vi,Kindred,Azir,Maokai,Poppy,Jayce,1,4.6333,118,219.0667,3,1,13,1.7667,21,5
147,9696-9696_game_2,LPL,2023,Spring,13.01,8,Dream,oe:player:f19c6710765da99fcc0d9ee3175d5ef,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Ryze,Kindred,Azir,Maokai,Poppy,Jayce,1,9.8667,31,326.6333,5,0,9,1.2333,21,5
148,9696-9696_game_2,LPL,2023,Spring,13.01,9,Photic,oe:player:1c42d9266c8b391c7870b7a39f25a12,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Zeri,Kindred,Azir,Maokai,Poppy,Jayce,1,9.1333,18,339.1,8,3,5,1.7,21,5
149,9696-9696_game_2,LPL,2023,Spring,13.01,10,Zhuo,oe:player:e78da55d6db43d982f841204a8e51ac,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,Yuumi,Kindred,Azir,Maokai,Poppy,Jayce,1,0.1,0,145.1,1,0,16,2.1333,21,5
150,9697-9697_game_1,LPL,2023,Spring,13.01,1,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Aatrox,Galio,Sylas,Yuumi,Varus,Ashe,0,8.7082,32,227.2519,1,3,2,0.7781,5,7
151,9697-9697_game_1,LPL,2023,Spring,13.01,2,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Maokai,Galio,Sylas,Yuumi,Varus,Ashe,0,4.788,134,192.6284,1,1,4,1.5561,5,7
152,9697-9697_game_1,LPL,2023,Spring,13.01,3,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Syndra,Galio,Sylas,Yuumi,Varus,Ashe,0,9.0973,8,230.783,1,1,2,1.0474,5,7
153,9697-9697_game_1,LPL,2023,Spring,13.01,4,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Zeri,Galio,Sylas,Yuumi,Varus,Ashe,0,10.7132,24,289.5262,2,1,0,1.3466,5,7
154,9697-9697_game_1,LPL,2023,Spring,13.01,5,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Lulu,Galio,Sylas,Yuumi,Varus,Ashe,0,0.808,0,88.2494,0,1,5,3.202,5,7
155,9697-9697_game_1,LPL,2023,Spring,13.01,6,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Fiora,K'Sante,Ryze,Lucian,Kennen,Renekton,1,11.4613,44,336.3292,1,0,1,1.0773,7,5
156,9697-9697_game_1,LPL,2023,Spring,13.01,7,JieJie,oe:player:8b89c2abdecec90fa74fde7d2ad5b82,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Vi,K'Sante,Ryze,Lucian,Kennen,Renekton,1,4.4289,123,165.7257,2,0,4,2.4239,7,5
157,9697-9697_game_1,LPL,2023,Spring,13.01,8,FOFO,oe:player:ead3417f9ea2e783d1d331504b9f68c,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Azir,K'Sante,Ryze,Lucian,Kennen,Renekton,1,9.217,23,261.5461,0,1,6,1.2868,7,5
158,9697-9697_game_1,LPL,2023,Spring,13.01,9,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Caitlyn,K'Sante,Ryze,Lucian,Kennen,Renekton,1,11.7606,28,353.4464,3,1,1,1.5262,7,5
159,9697-9697_game_1,LPL,2023,Spring,13.01,10,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Lux,K'Sante,Ryze,Lucian,Kennen,Renekton,1,0.7481,0,108.0599,1,3,1,3.0823,7,5
160,9697-9697_game_2,LPL,2023,Spring,13.01,1,Ale,oe:player:f40f1b0923c35568f417aef1e01ca6b,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Jayce,K'Sante,Sylas,Kassadin,Syndra,LeBlanc,1,8.6172,36,360.7368,3,4,9,1.1212,20,13
161,9697-9697_game_2,LPL,2023,Spring,13.01,2,JieJie,oe:player:8b89c2abdecec90fa74fde7d2ad5b82,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Maokai,K'Sante,Sylas,Kassadin,Syndra,LeBlanc,1,4.677,124,234.1377,2,3,10,1.8259,20,13
162,9697-9697_game_2,LPL,2023,Spring,13.01,3,FOFO,oe:player:ead3417f9ea2e783d1d331504b9f68c,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Akali,K'Sante,Sylas,Kassadin,Syndra,LeBlanc,1,8.3609,3,307.1757,7,0,5,0.7368,20,13
163,9697-9697_game_2,LPL,2023,Spring,13.01,4,Leave,oe:player:a52945dbe283de2f7e9d63ca3417f36,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Lucian,K'Sante,Sylas,Kassadin,Syndra,LeBlanc,1,9.4501,31,342.4453,4,3,7,1.3775,20,13
164,9697-9697_game_2,LPL,2023,Spring,13.01,5,Meiko,oe:player:bda7cc061d7a1576f1dcad33dd505cd,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,Nami,K'Sante,Sylas,Kassadin,Syndra,LeBlanc,1,0.5766,0,183.4917,4,3,14,2.9792,20,13
165,9697-9697_game_2,LPL,2023,Spring,13.01,6,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Renekton,Ryze,Fiora,Jax,Azir,Camille,0,8.8735,2,226.1292,1,3,3,0.961,13,20
166,9697-9697_game_2,LPL,2023,Spring,13.01,7,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Vi,Ryze,Fiora,Jax,Azir,Camille,0,4.4207,121,145.9797,1,5,8,1.6017,13,20
167,9697-9697_game_2,LPL,2023,Spring,13.01,8,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Galio,Ryze,Fiora,Jax,Azir,Camille,0,6.8873,4,235.4832,6,5,3,0.9931,13,20
168,9697-9697_game_2,LPL,2023,Spring,13.01,9,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Zeri,Ryze,Fiora,Jax,Azir,Camille,0,9.2899,16,285.3284,5,4,5,1.5376,13,20
169,9697-9697_game_2,LPL,2023,Spring,13.01,10,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Yuumi,Ryze,Fiora,Jax,Azir,Camille,0,0.1922,0,90.3043,0,3,12,1.7939,13,20
170,9698-9698_game_1,LPL,2023,Spring,13.01,1,Qingtian,oe:player:43fd9d566f444c866d63b47cb5bb064,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Olaf,Fiora,Wukong,Zeri,Kalista,Alistar,1,10.8462,24,347.6538,2,0,1,0.9231,11,1
171,9698-9698_game_1,LPL,2023,Spring,13.01,2,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Sejuani,Fiora,Wukong,Zeri,Kalista,Alistar,1,5.5769,128,222.1154,2,0,8,1.8846,11,1
172,9698-9698_game_1,LPL,2023,Spring,13.01,3,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Azir,Fiora,Wukong,Zeri,Kalista,Alistar,1,9.2308,4,314.7308,5,0,4,1.3462,11,1
173,9698-9698_game_1,LPL,2023,Spring,13.01,4,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Sivir,Fiora,Wukong,Zeri,Kalista,Alistar,1,10.4231,4,301.2308,2,1,6,1.7692,11,1
174,9698-9698_game_1,LPL,2023,Spring,13.01,5,Mark,oe:player:a74c2977c1fc826e9e7bdb6b224a141,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Yuumi,Fiora,Wukong,Zeri,Kalista,Alistar,1,0.3462,0,112.3462,0,0,9,2.1538,11,1
175,9698-9698_game_1,LPL,2023,Spring,13.01,6,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,K'Sante,Poppy,Varus,Lucian,Syndra,Sylas,0,8.7308,0,175.2692,0,1,0,0.6154,1,11
176,9698-9698_game_1,LPL,2023,Spring,13.01,7,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Maokai,Poppy,Varus,Lucian,Syndra,Sylas,0,5.5,124,154.8077,0,2,1,1.2692,1,11
177,9698-9698_game_1,LPL,2023,Spring,13.01,8,Harder,oe:player:c6ad8b5c4df40d2f69ee833a8a56681,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ryze,Poppy,Varus,Lucian,Syndra,Sylas,0,8.4231,0,191.2692,1,4,0,0.9231,1,11
178,9698-9698_game_1,LPL,2023,Spring,13.01,9,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Aphelios,Poppy,Varus,Lucian,Syndra,Sylas,0,9.4615,12,217.9231,0,2,1,1.1538,1,11
179,9698-9698_game_1,LPL,2023,Spring,13.01,10,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Lulu,Poppy,Varus,Lucian,Syndra,Sylas,0,0.2308,0,57.6538,0,2,1,1.7308,1,11
180,9698-9698_game_2,LPL,2023,Spring,13.01,1,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Renekton,Poppy,Ryze,Jax,Azir,Syndra,0,8.434,4,219.6686,1,6,2,1.1545,6,21
